category,product name,location,price,overall rating,number sold,total review,customer rating,customer review,sentiment,emotion
computers and laptops,KUKE KLS-808 Meja Lipat Laptop /Meja laptop lipat/Oxy Folding Table - Hitam,Kota Jakarta Barat,129999,4.8,4330,2096,1,"sangat tidak puas, baik produknya dan pelayanannya, barang cacat, pada kondisi tertutup saya, mejanya tidak bisa menutup rapat, itu dikarenakan pemasangan engselnya tidak sejajar (1 tinggi, 1 pendek, ini yg menyebabkan listnya sobek, krn dipaksa saat menutup daun mejanya. jadi fix nya ini cacat pabrik bukan masalah pengiriman. dan ternyata komplain ga diterima oleh toko penjual, suruh hubungi sendiri ke kurirnya.",0,anger
computers and laptops,KUKE KLS-808 Meja Lipat Laptop /Meja laptop lipat/Oxy Folding Table - Hitam,Kota Jakarta Barat,129999,4.8,4330,2096,1,Quality barang jelek. baut lepas terus,0,anger
computers and laptops,"RB - C78 Meja Laptop Lipat Portable Meja Belajar Anak Multifungsi Anti - POLOS, 03",Kab. Tangerang,39998,4.7,5936,2344,1,BANYAKK RUSAKK DAN LECET NYAAAA !!!!,0,anger
computers and laptops,USAMS Memory Card MicroSD CLASS 10 4gb 8gb 16gb 32gb 64gb - 4 gb,Kota Tangerang,45000,4.9,1271,449,1,"barang pesan 2 yang dateng 1 bayar harga 2 yg dateng 1 makasih ... ga ush dibuktikan ,cek aja pengeluaran barang nya -baru cek pembeli jgn pembeli yang ditanya2 unboxing ga terlalu penting abis2in quota",0,anger
computers and laptops,Mini Keyboard Wireless i8 2.4G Handheld Keyboard untuk smart tv TV Box - TANPA BUBBLE,Kota Jakarta Barat,51000,4.7,793,280,1,"keyboard tdk nyala sama sekali padahal baterai baru dicoba beberapa kali tdk bisa ,memang lebih murah dari toko lain ,barang tdk bisa sama saja bohong",0,anger
computers and laptops,Mini Keyboard Wireless i8 2.4G Handheld Keyboard untuk smart tv TV Box - TANPA BUBBLE,Kota Jakarta Barat,51000,4.7,793,280,1,barang rusak di kirim,0,anger
computers and laptops,"AONEZ Meja komputer lipat multifungsi, meja komputer portabel - B",Kab. Bekasi,300000,4.8,729,429,1,"Gak bener nih, harusnya yang dateng tuh meja utuh, malah baut2 gak terpasang, dan baut2nya kecil banget... mau dilem ?? ngaco nih ****** !",0,anger
computers and laptops,Razer Hammerhead Pro V2,Kota Jakarta Barat,975000,4.9,6179,4182,1,driver ngaco bukan tokonya. barang ok. itu smart namanya bengak. gua kasih puas komen jg lu. bintang satunya buat driver. *****,0,anger
computers and laptops,Windows 10 Pro Original Lisensi - INVOICE,Kota Bekasi,18000,4.9,11000,4765,1,kecewa lah.gk ada penyelesaian.di chat kg di bls di wa kg di bls. lari gitu aj sampah.,0,anger
computers and laptops,"Logitech C920 Webcam PRO Full HD 1080p Autofocus, Noise-Cancelling",Kota Jakarta Timur,999000,4.9,10900,4755,1,"Barang dikirim salah, pesan webcam logitech di logitech official kok bs dikirimmya headphone JBL! Dan penukaran barang butuh 4hari kerja! Sungguh lama",0,anger
computers and laptops,[FS] Logitech MK275 Wireless Keyboard Mouse Combo,Kota Jakarta Timur,200000,4.9,3186,1525,5,Bagus banget keyboardnya. Packing sangat aman karena double kardus. Warna juga keren.,1,love
computers and laptops,Samoon Ace USB Cooling pad / Coolpad / Cooler / Kipas Pendingin Laptop,Kota Malang,46000,4.7,1311,500,5,"AAAA BAGUS BANGET PENGIRIMANNYA CEPATT DAN AMAN JUGA PACKAGING NYA, BISA NYALA JUGA TDI UDH DICOBA,, BELI DGN HARGA RP0 SENENGGGBANGETT",1,love
computers and laptops,Charger Adaptor MacBook Pro 2008 2009 2010 2011 2012 Magsafe 1 60W ORI,Kota Jakarta Pusat,230000,4.9,1408,721,5,"Terima Kasihh Boss, Mantappss.. Smoga Lancarr n Berkah Rezekinya..Smngttt Boss ??????",1,love
computers and laptops,"cooling pad laptop tahan 24 jam 6.000 Rpm angin TOPAN - Gambar no 1, Bening",Kota Surabaya,385000,5,2716,1843,5,barangnya buwaguusss.... sesuai pesanan.... angin nya kencang... seperti angin puting beliung.... laptop ademmmm benerrr,1,love
computers and laptops,Xiaomi Xiaovv Webcam 1080P USB Camera Full HD with Mic Webcast Live,Kota Jakarta Barat,188000,4.9,3451,1651,5,"mantap bgt, kualitas beneran sama kaya webcam sejutaan",1,love
computers and laptops,Xiaomi Xiaovv Webcam 1080P USB Camera Full HD with Mic Webcast Live,Kota Jakarta Barat,188000,4.9,3451,1651,5,"sampai dengan selamat, mulus dan berfungsi sempurna. Seller mau sabar dikonsultasikan dan mengemas dengan aman. Recommended",1,love
computers and laptops,Logitech G102 Lightsync Gaming Mouse [FS] - Hitam,Kota Jakarta Pusat,379000,4.9,3185,1829,5,"Proses pesanan dan pengiriman barang cukup cepat, produk sesuai deskripsi, seller responsif, sukses dan tetap jaga protokol kesehatan ya seller! Terima kasih.",1,love
computers and laptops,SanDisk Ultra MicroSD 32GB A1 microSDHC UHS-I micro sd - No Adapter,Kota Jakarta Pusat,75900,4.9,6754,3507,5,"Penjual ramah, barangnya bagus, sesuai dgn pesanan, packing rapi, padahal cmn pesan 1 ??????????....",1,love
computers and laptops,[BARU] RAM / MEMORY SAMSUNG PC DDR3 8GB,Kota Jakarta Selatan,308000,4.9,3168,813,5,"Selamat Siang Bos, pesanan sudah saya terima. Belum di Pasang / di Coba. Packing sangat RAPI dan aman. Product MANTAP. Pokoknya TOP MARKOTOP. PELAYANAN sangat OKE. TOKO sangat RECOMENDED sekali. Makasih banyak atas semuanya. Salam Sukses, Sehat dan Sejahtera Selalu. Aamiin",1,love
computers and laptops,[BARU] RAM / MEMORY SAMSUNG PC DDR3 8GB,Kota Jakarta Selatan,308000,4.9,3168,813,5,Recommended Seller??????,1,love
computers and laptops,[BARU] RAM / MEMORY SAMSUNG PC DDR3 8GB,Kota Jakarta Selatan,308000,4.9,3168,813,5,TOP BGT,1,love
computers and laptops,[BARU] RAM / MEMORY SAMSUNG PC DDR3 8GB,Kota Jakarta Selatan,308000,4.9,3168,813,5,"Asli samsung, pelayanan sangat baik",1,love
computers and laptops,Thermal Grizzly Kryonaut Thermal Paste 1 Gram cooler ORIGINAL - KEMASAN BARU,Kota Jakarta Selatan,85000,4.9,7834,4099,5,mantap laptop jd adem ga cpt panas ????,1,love
computers and laptops,Thermal Grizzly Kryonaut Thermal Paste 1 Gram cooler ORIGINAL - KEMASAN BARU,Kota Jakarta Selatan,85000,4.9,7834,4099,5,"Memory sdh sy pasang. Ada 4 keping 8 GB DDR3, semua berfungsi dg baik. Pengiriman lumayan cepat. Recommended seller. ??",1,love
computers and laptops,SanDisk Cruzer Blade 16GB CZ50 Flashdisk,Kota Jakarta Pusat,82500,4.9,35900,6630,5,"waw murah bangetttt, packingnya rapih, produknya bagus keren mantap. sangat uhuuy pisan deh pokoknya hehehehehe",1,love
computers and laptops,SanDisk Cruzer Blade 16GB CZ50 Flashdisk,Kota Jakarta Pusat,82500,4.9,35900,6630,5,MANTAB. RESPON CEPAT. PESANAN TIDAK MENGECEWAKAN. REKOMENDED BUAT BELANJA SPARE PART. TERIMA KASIH ATAS KERJA SAMANYA,1,love
computers and laptops,SanDisk Cruzer Blade 16GB CZ50 Flashdisk,Kota Jakarta Pusat,82500,4.9,35900,6630,5,"recommended, fast print fast response",1,love
computers and laptops,SanDisk Cruzer Blade 16GB CZ50 Flashdisk,Kota Jakarta Pusat,82500,4.9,35900,6630,5,"Gila...pengiriman cepet banget..dr surabaya ke bogor,fast respont,barang ok,sesuai banget,packing rapi...recomended seller euy...??????????Ma kasih Gan..thanks toped",1,love
computers and laptops,SanDisk Cruzer Blade 16GB CZ50 Flashdisk,Kota Jakarta Pusat,82500,4.9,35900,6630,5,"barangnya sudah sampai, cepet banget. recommended lah. tengkyuuu",1,love
computers and laptops,SanDisk Cruzer Blade 16GB CZ50 Flashdisk,Kota Jakarta Pusat,82500,4.9,35900,6630,5,"Recommended Seller!! Respon cepat, pengiriman cukup cepat...",1,love
computers and laptops,Razer Hammerhead Pro V2,Kota Jakarta Barat,975000,4.9,5909,3972,5,Earcupnya lembut. Best value headset. Sound mantap. Nyaman dan praktis tinggal plug and play. mantaaaap laaah buat gamer,1,love
computers and laptops,RAM KINGSTON HYPERX FURY DDR4 8GB 2666MHz 21300 GAMING RAM PC DDR4 8GB,Kota Jakarta Selatan,425000,4.9,5145,1970,5,"Respon cepat, barang original terbaik recomended packing baik. Sukses selalu ya",1,love
computers and laptops,Razer Hammerhead Pro V4,Kota Jakarta Barat,975000,4.9,5909,3972,5,Kualitas Suara OK banget apalagi dengan harga yang terjangkau Barang pun dijamin ori karena sudah terdaftar di Website Razer langsung Pokoknya bagus lah bassnya juga kerasa,1,love
computers and laptops,dbE GM190 7.1 Virtual Surround Gaming Headphone,Kota Jakarta Selatan,195000,4.9,5421,3396,5,"10/10, kualitas produk sangat baik dengan harga yang tertera. nyaman dipakai, suara keras dan 7.1 berfungsi dengan baik. definitely would recommend this.",1,love
computers and laptops,Antivirus Kaspersky Total Security 1 Device 1 Tahun - 1 Device 1 Th,Kota Jakarta Barat,125000,5,4503,1854,5,"Mantaaap. Tanggap banget, fast respon. Juossssssss",1,love
computers and laptops,dbE GM190 7.1 Virtual Surround Gaming Headphone,Kota Jakarta Selatan,195000,4.9,5421,3396,5,"Barangnya bagus bangett, dengan harga yang affordable dengan kualitas yang lumayan gokil sihh",1,love
computers and laptops,Logitech Wireless Mouse & Keyboard Bundle Combo MK220 - Hitam,Kota Jakarta Barat,235000,4.8,7713,2978,5,mantappppp. recommended keyboard ma mousenya ????????????,1,love
computers and laptops,Fantech OCA258 / OC-A258 Kursi Kerja Kantor Premium Office Chair - Pink,Kota Jakarta Pusat,1299000,4.9,927,571,5,mantab minnn pengiriman jam 5 sore masih di gasss ????,1,love
computers and laptops,MOUSEPAD GAMING FANTECH FIREFLY MPR800s RGB,Kota Jakarta Barat,399000,5,3941,2281,5,Mantap banget kualitasnya gak usah diragukan lagi,1,love
computers and laptops,MOUSEPAD GAMING FANTECH FIREFLY MPR800s RGB,Kota Jakarta Barat,399000,5,3941,2281,5,"Cakep produk nya, rekomen banget nih, sesuai deskripsi",1,love
computers and laptops,MOUSEPAD GAMING FANTECH FIREFLY MPR800s RGB,Kota Jakarta Barat,399000,5,3941,2281,5,"packing rapih, fast response, dan rgbnya juga bagus ??sangat di rekomendasikan 10/10",1,love
computers and laptops,Fantech OCA258 / OC-A258 Kursi Kerja Kantor Premium Office Chair - Pink,Kota Jakarta Pusat,1299000,4.9,927,571,5,"As always gapernah gagal belanja sini, thanks ggs",1,love
computers and laptops,Fantech OCA258 / OC-A258 Kursi Kerja Kantor Premium Office Chair - Pink,Kota Jakarta Pusat,1299000,4.9,927,571,5,"cakep bet dah, mau duduk aja di kursi ini sampe ga mau berdiri lagi rasanya",1,love
computers and laptops,Windows 10 Pro Original Lisensi - INVOICE,Kota Bekasi,18000,4.9,11000,4765,5,"barangnya mantap, berkualitas, kokoh, bergaransi, seller ramah, pokoknya mantap banget",1,love
computers and laptops,Windows 10 Pro Original Lisensi - INVOICE,Kota Bekasi,18000,4.9,11000,4765,5,"layanan sangat memuaskan, seller rekomended",1,love
computers and laptops,Huion H430P Graphic Drawing Tablet OSU Alternati H420 H640P HS64 S640 - Tablet,Kota Jakarta Barat,322000,5,7486,3723,5,"luar biasa, packing di jamin aman, pakai bubblewrap. cepet banget prosesnya. senin malam cekout, paginya kirim, hari ini rabu sore sampai. sangat cepat. sangat puas. terimakasih, sukses selalu yah tech cube",1,love
computers and laptops,Huion H430P Graphic Drawing Tablet OSU Alternati H420 H640P HS64 S640 - Tablet,Kota Jakarta Barat,322000,5,7486,3723,5,"mantap sekali sangat recommended, respon seller bintang 5 baru pesan tadi malam hari ini langsung datang",1,love
computers and laptops,Laptop Stand Holder Lipat Adjustable Anti Slip Portable Untuk Laptop,Kab. Tangerang,17999,4.3,5089,2846,1,BAHAN DARI PLASTIK DAN TIDAK KUAT JUGA BUAT MENOPANG LAPTOP.INI SIH KUATNYA BUAT TABLET GAISSS. LEBIH BAIK JANGAN BELI YANG INI,0,fear
computers and laptops,Kepala Colokan Listrik Charger Macbook untuk colokan Indonesia,Kota Jakarta Selatan,85000,4.9,1339,718,1,barang ga pernah sampe.. katanya dikirim nyusul tapi ditanya no resi ga dikasih2..,0,fear
computers and laptops,CoolCold Laptop Vacuum Vacum Cooler Cooling Pad Hisap Panas Notebook,Kota Depok,55000,4.8,13900,6671,1,Gak bisa di gunakan ini gimana,0,fear
computers and laptops,SanDisk Extreme Pro SDXC UHS-I Card 64GB 170MB/s,Kota Jakarta Pusat,279000,5,3111,1456,1,"Saran aja buat temen temen yang beli disini , jangan buang box nya simpan terus biar kalo baru beli terus rusak bisa di claim garansinya,",0,fear
computers and laptops,Logitech G102 Lightsync Gaming Mouse [FS] - Hitam,Kota Jakarta Pusat,379000,4.9,3185,1829,2,"packaging gk aman bgt, bubble wrap tipis alhasil kemasan barang agak penyok pas dateng, thank god barangnya aman. ini official store seharusnya lebih baik lagi, fix min next duh.",0,fear
computers and laptops,"RB - C78 Meja Laptop Lipat Portable Meja Belajar Anak Multifungsi Anti - POLOS, 03",Kab. Tangerang,39998,4.7,6197,2440,1,biarkan gambar bercerita.. pesan 20 bh yg rusak 10 bh.. jgn percaya balasan pembelaan apapun dari seller tidak amanah.. alasan rusak expedisi padahal bisa dilihat sebagian letak cacat 100 % bukan dari expedisi dan sebagian yg lain kalaupun dari expedisi ceroboh itu karena packingan tanpa kardus per satuannya dan bubble juga tipis sekali lewat seadanya tanpa tempelan fragile padahal sudah pesan bubble dan kardus tambahan.. seller berusaha dilimpahkan biar diganti asuransi untung sudah diviseo unboxing dan ditolak jg dr expedisi.. saya tidak pernah cerita panjang lebar di ulasan. tapi berhubung demi kenyamanan buyer lain utk jadi pertimbangan.. bacalah ini.. WASPADALAH WASPADALAH tidak ada itikad baik berusaha lepas tangan bahaya bisa rusak tokopedia kalau banyak seller begini.. sudah dikasih note sewaktu proses dan sudah juga dichat dulu sebelum kirim utk hati hati karena mau utk dijual lagi.. sudah ajukan resolusi pengambalian dana ke tokopedia tp dialihkan ke asuransi.. utk akhirnya tetap tokopeda refund dana. trims admin,0,fear
computers and laptops,"RB - C78 Meja Laptop Lipat Portable Meja Belajar Anak Multifungsi Anti - POLOS, 03",Kab. Tangerang,39998,4.7,6197,2440,1,"Seharusnya chat dijadikan makesure barang, warna dll, jgn kaku kaku bgt jadi roko",0,fear
computers and laptops,"RB - C78 Meja Laptop Lipat Portable Meja Belajar Anak Multifungsi Anti - POLOS, 03",Kab. Tangerang,39998,4.7,6197,2440,1,"Barang diterima dalam kondisi rusak, juga di alami beberapa pembeli lain. complain di reject oleh seller, tapi Tokopedia menengahi dan bisa retur. tapi sayangnya saya dalam situasi tidak mudah mengirim barang. jadi apa boleh buat. Sangat tidak recommend beli di toko yang cenderung tidak amanah",0,fear
computers and laptops,Thermal Grizzly Kryonaut Thermal Paste 1 Gram cooler ORIGINAL - KEMASAN BARU,Kota Jakarta Selatan,85000,4.9,7834,4099,2,"ampun dah ini packing terasal yg pernah gua terima, ini klu patah gimana, awas aja isinya rusak pas gua pake ya",0,fear
computers and laptops,SSD 128GB RX7 GARANSI RESMI 3THN,Kota Tangerang,210000,5,15400,3486,1,"Produk ini, chip di dalamnya didaur ulang dan dipasang kembali setelah menggiling kata-kata aslinya. Pembeli harap perhatikan Teman-teman, tolong beri perhatian khusus",0,fear
computers and laptops,SanDisk Cruzer Blade 32GB CZ50 Flashdisk,Kota Jakarta Pusat,95000,4.9,18100,6333,1,"Ini toko korup.,ga sesuai sama isinya..not recommended",0,fear
computers and laptops,Telkomsel Orbit Star 2,Kota Tangerang,629000,4.8,5998,3441,1,"isi paket via link aja yg di rekomendasikan aja selalu gagal,via ovo,mandiri sampe BCA aja selalu gagal..ga siap system' nya jangan jualan..",0,fear
computers and laptops,Telkomsel Orbit Star 2,Kota Tangerang,629000,4.8,5998,3441,1,"Nope! Kalau kepikiran mau beli, saran saya JANGAN. Product sering RTO gajelas, CS after sales service yg buruk, dijamin pengalaman kalian akan kecewa.",0,fear
computers and laptops,[FS] Logitech B170 Mouse Wireless - Black,Kota Jakarta Timur,159000,4.9,2211,991,1,"Pelayanan buruk, pengiriman lama dan respon yang lama. Jangan beli barang disini kalo ga mau kecewa. Cukup sekali ini aja",0,fear
computers and laptops,Mini Keyboard Wireless i8 2.4G Handheld Keyboard For PC Android TV Box,Kota Jakarta Utara,56000,4.8,18300,5431,1,sama sekali gk bisa dpake asli nyesel,0,fear
computers and laptops,"Logitech C920 Webcam PRO Full HD 1080p Autofocus, Noise-Cancelling",Kota Jakarta Timur,1199000,4.9,10900,4760,1,"Produk yg dikirim awal tidak dapat berfungsi dengan semestinya, meskipun sdh dikirimkan lg produk lainnya. Selain itu, seller sangat tidak layak menjadi official store.. Pengiriman barang tidak sesuai dengan jadwal yang dijanjikan di deskripsi/sistem Tokped. Selain itu, sangat slow response seller ini. NOT RECOMMENDED..",0,fear
computers and laptops,Logitech M191 Mouse Wireless Full Size - Mid Grey,Kota Jakarta Timur,299000,4.9,9798,5559,1,"respon cellernya setengah mati nungguinnnn....pengiriman nunggu berhari hari padahal pake pengiriman instan dah bayar ongkir mahal celler sama pembeli tinggla di Jakarta Utara g arekomen buat pembeli lagi cari yang lain...,,dari pada emosi nungguin",0,fear
computers and laptops,Logitech M191 Mouse Wireless Full Size - Mid Grey,Kota Jakarta Timur,299000,4.9,9798,5559,1,"Parah prosesnya lama banget, semoga ini bisa jadi pelajaram buat team logitech",0,fear
computers and laptops,Laptop Stand Holder Lipat Adjustable Anti Slip Portable Untuk Laptop,Kab. Tangerang,69900,4.3,5108,2852,1,"Harga sih promo 17.900, sy pake gojek instant lebih mahal ongkirnya drpd barangnya, krn mau dipake cepet. pas nyampe eh ternyata udah patah sebelah standnya.. kecewa sih karna kalo jual promo ada cacat ya di catet gitu biar customer ga beli barang promo kalo tau ada cacatnya.. seller si oke buat tuker barang, tp udh ga efektif aja sy mau pake cepet jg jd ga bisa, di retur jg ongkir lebih mahal lagi dari kualitas barangnya :( mengecewakan deh pokonya kapok beli disini",0,fear
computers and laptops,"Wacom One by CTL-472/K0-CX Creative Pen Tablet CTL472 CTL 472 KO CX - Unit Only, CTL472",Kota Jakarta Selatan,749000,5,5666,2372,1,hati2 ternyata di foto display adalah varian yg ada bonus harga berbeda,0,fear
computers and laptops,Logitech K380 Keyboard Wireless Bluetooth Multi-Device - Merah Muda,Kota Jakarta Timur,599000,4.9,3217,1895,1,"Estimasi proses pesanan 2-3 hari? bung ini online platform. kalo ga siap cepet menuhin customer secara online, jualan offline aja. customer beli online buat dipake segera dan kalau ada delay/proses apalah itu, ditulis di deskripsi produk. ini customer nanya dulu baru diinfo. proses pemesanan 2-3 hari itu juga ga ada efeknya ke kemasan. cuma dibungkus bubble wrap tipissss. ga kebayang kalo customer ada yg apes barangnya dilempar2 jadi ancur isinya. dan jangan pernah janjiin ke customer barang akan dipickup/antar saat weekend. karena kalian aja libur sabtu&minggu.",0,fear
computers and laptops,"RB - C78 Meja Laptop Lipat Portable Meja Belajar Anak Multifungsi Anti - POLOS, 03",Kab. Tangerang,39998,4.7,6197,2440,1,"pesan tanggal 2 Maret jam 9 pakai pengiriman instant, sampai nya tanggal 3 maret. Padahal sudah bayar mahal, dikirimnya keesokan harinya. bukan salah pengantarnya, driver go-send nya sudah mengantarkan paket dengan baik. tapi durasi proses dari toko sangat lama. padahal butuhnya tanggal 2 maret makanya saya pilih pengiriman instant. saya juga sudah tanya pihak toko jika paket bisa dikirim hari itu juga atau tidak, jawabannya bisa. Tapi kenyataannya paket saya tidak dikirim pada hari itu juga. kalau tidak bisa dikirim hari itu juga ya bilang. Saya juga sudah ajukan cancel pesanan juga tidak ada respon dari penjual. Pelayanan sangat sangat buruk. Tidak recommended. Semoga lebih baik lagi kedepannya.",0,fear
computers and laptops,Memory Card 128GB CLASS 10 100Mbps MicroSD Kartu Memori card,Kota Jakarta Selatan,78000,4.7,1053,577,1,barang ternyata palsu,0,fear
